"","alpha1","beta1","gamma1_obs","gamma2_obs","gamma1","gamma2","m","r","r1","u","MRCA","t1","t","t1_in_years","r_tp1","r_tp2","r1_tp1","r1_tp2","t_BD"
"8082",0.35,0.65,1,4,5.25656619421988,31.5287765607893,0,0.401809248774246,1.7774519341214,0.219020548878294,13.2512480374114,8.7189102282216,13.029841734367,21.970158265633,0.721341434154477,0.713629474732589,1.7774519341214,1.7774519341214,13.029841734367
"8083",0.32,0.54,1,4,5.25656619421988,31.5287765607893,0,0.655334692906697,1.67101741785288,0.19706778126291,9.15786697065792,11.9474548752367,13.8946781541054,21.1053218458946,0.722581347187741,0.720958338637113,1.67101741785288,1.67101741785288,13.8946781541054
"8084",0.36,0.61,1,4,5.25656619421988,31.5287765607893,0,0.539273438970019,1.67558050891137,0.2077770529794,6.72820191505068,14.3484506683502,13.9233474165992,21.0766525834008,0.720915377915512,0.716531421223344,1.67558050891137,1.67558050891137,13.9233474165992
"8085",0.39,0.54,1,4,5.25656619421988,31.5287765607893,0,0.776038960687579,1.45121103637519,0.198214236783775,4.93826144177325,13.7156626051349,16.3460759530918,18.6539240469082,0.776038960687579,0.776038960687579,1.45121103637519,1.45121103637519,16.3460759530918
"8086",0.35,0.38,1,4,5.25656619421988,31.5287765607893,0,1.03712738605833,1.18100625615556,0.21042725435743,5.93172698595725,8.75595310939772,20.312319904645,14.687680095355,1.03712738605833,1.03712738605833,1.18100625615556,1.18100625615556,20.312319904645
"8087",0.5,0.53,1,4,5.25656619421988,31.5287765607893,0,1.02088014287217,1.15437382269668,0.21044372237873,4.25343207807019,9.6245791593068,21.121988762623,13.878011237377,1.02088014287217,1.02088014287217,1.15437382269668,1.15437382269668,21.121988762623
"8088",0.35,0.54,1,4,5.25656619421988,31.5287765607893,0,0.705468509884996,1.57144835264211,0.193657002060392,7.81758912257961,12.2622499119761,14.9201609654443,20.0798390345557,0.721341434154477,0.720958338637113,1.57144835264211,1.57144835264211,14.9201609654443
"8089",0.28,0.37,1,4,5.25656619421988,31.5287765607893,0,0.941262377420573,1.39931214974673,0.206387137421357,7.9312940568311,10.301619238991,16.7670867041779,18.2329132958221,0.941262377420573,0.941262377420573,1.39931214974673,1.39931214974673,16.7670867041779
"8090",0.36,0.54,1,4,5.25656619421988,31.5287765607893,0,0.72269538381385,1.54014737823467,0.192822788124473,11.4432782233162,8.28679246079454,15.2699293158893,19.7300706841107,0.72269538381385,0.72269538381385,1.54014737823467,1.54014737823467,15.2699293158893
"8091",0.3,0.38,1,4,5.25656619421988,31.5287765607893,0,0.954785194776411,1.35228478929696,0.207330695597242,10.583196747577,6.96726212744086,17.4495411249821,17.5504588750179,0.954785194776411,0.954785194776411,1.35228478929696,1.35228478929696,17.4495411249822
"8092",0.34,0.45,1,4,5.25656619421988,31.5287765607893,0,0.887051083898985,1.40107721939689,0.204344132950199,8.79829139678279,9.3189198595515,16.8827887436657,18.1172112563343,0.887051083898985,0.887051083898985,1.40107721939689,1.40107721939689,16.8827887436657
"8093",0.33,0.47,1,4,5.25656619421988,31.5287765607893,0,0.829185362737998,1.48256396949624,0.200386531951837,1.76511559210402,17.3765662195474,15.8583181883486,19.1416818116514,0.829185362737998,0.829185362737998,1.48256396949624,1.48256396949624,15.8583181883486
"8094",0.36,0.74,1,4,5.25656619421988,31.5287765607893,0,0.0887566521831723,1.89023743005677,0.244021098869098,12.6462079295481,10.1694410130446,12.1843510574073,22.8156489425927,0.720915377915512,0.705658127897836,1.89023743005677,1.89023743005677,12.1843510574073
"8095",0.19,0.67,1,4,5.25656619421988,31.5287765607893,0,0.0919177101078662,2.48991241391952,0.249780778673946,7.19783392834037,19.1437537828244,8.65841228883519,26.3415877111648,0.727388751680633,0.712051558400518,2.48991241391952,2.48991241391952,8.65841228883519
"8096",0.41,0.25,1,4,5.25656619421988,31.5287765607893,0,1.35624244659292,0.53996810051881,0.210089085906926,0,0,35.3309076461082,0,1.35624244659292,1.35624244659292,0.708678196913715,0.704606352270234,35
"8097",0.27,0.47,1,4,5.25656619421988,31.5287765607893,0,0.733888894118638,1.70553140889863,0.190309175643963,15.4104778868386,6.10376887131768,13.4857532418437,21.5142467581563,0.733888894118638,0.733888894118638,1.70553140889863,1.70553140889863,13.4857532418437
"8098",0.26,0.41,1,4,5.25656619421988,31.5287765607893,0,0.837933203338437,1.59571451220652,0.199113896900081,5.14024578078235,15.3739043330266,14.4858498861911,20.5141501138089,0.837933203338437,0.837933203338437,1.59571451220652,1.59571451220652,14.4858498861911
"8099",0.37,0.48,1,4,5.25656619421988,31.5287765607893,0,0.876418360547704,1.37883403396301,0.204287601042711,7.18114774330481,10.5799637908343,17.2388884658609,17.7611115341391,0.876418360547704,0.876418360547704,1.37883403396301,1.37883403396301,17.2388884658609
"8100",0.26,0.54,1,4,5.25656619421988,31.5287765607893,0,0.561382039542188,1.90172782316204,0.20388166796463,1.47567743253828,21.5931081705008,11.9312143969609,23.0687856030391,0.724904990716954,0.720958338637113,1.90172782316204,1.90172782316204,11.9312143969609
"8101",0.3,0.68,1,4,5.25656619421988,31.5287765607893,0,0.219897992281567,1.99886428424111,0.234771083131002,13.8514521382535,9.79309780718192,11.3554500545646,23.6445499454354,0.723377926931442,0.71122635972348,1.99886428424111,1.99886428424111,11.3554500545646
"8102",0.38,0.36,1,4,5.25656619421988,31.5287765607893,0,1.12490692290847,1.02955590114752,0.210709006121682,1.77414422731416,9.64119082243564,23.5846649502502,11.4153350497498,1.12490692290847,1.12490692290847,1.02955590114752,1.02955590114752,23.5846649502502
"8103",0.3,0.32,1,4,5.25656619421988,31.5287765607893,0,1.05742221714421,1.16134005937846,0.210703891818432,10.9207592452329,3.53214774319665,20.5470930115704,14.4529069884296,1.05742221714421,1.05742221714421,1.16134005937846,1.16134005937846,20.5470930115704
"8104",0.24,0.49,1,4,5.25656619421988,31.5287765607893,0,0.646399805267824,1.88270444451746,0.195517279165802,4.57210720894754,18.4045918223992,12.0233009686532,22.9766990313468,0.725637836198739,0.723725413891476,1.88270444451746,1.88270444451746,12.0233009686532
"8105",0.37,0.44,1,4,5.25656619421988,31.5287765607893,0,0.958760551829621,1.28215472619675,0.208213844613839,8.18388940335326,8.17253359785293,18.6435769987938,16.3564230012062,0.958760551829621,0.958760551829621,1.28215472619675,1.28215472619675,18.6435769987938
"8106",0.33,0.34,1,4,5.25656619421988,31.5287765607893,0,1.07292183882056,1.12280055050302,0.210897256667755,2.29121012641628,11.3238321404441,21.3849577331396,13.6150422668604,1.07292183882056,1.07292183882056,1.12280055050302,1.12280055050302,21.3849577331396
"8107",0.4,0.47,1,4,5.25656619421988,31.5287765607893,0,0.951794315147842,1.26881742211018,0.208213520022319,6.40663693855955,9.67775681412772,18.9156062473127,16.0843937526873,0.951794315147842,0.951794315147842,1.26881742211018,1.26881742211018,18.9156062473127
"8108",0.31,0.51,1,4,5.25656619421988,31.5287765607893,0,0.709312584240455,1.64278440060247,0.192073498244349,10.4015150416409,10.4604493170931,14.138035641266,20.861964358734,0.722982523319128,0.722652597194944,1.64278440060247,1.64278440060247,14.138035641266
"8109",0.3,0.54,1,4,5.25656619421988,31.5287765607893,0,0.623126318603083,1.74272688578351,0.19933409080647,8.23032471418211,13.5409618726751,13.2287134131428,21.7712865868572,0.723377926931442,0.720958338637113,1.74272688578351,1.74272688578351,13.2287134131428
"8110",0.23,0.32,1,4,5.25656619421988,31.5287765607893,0,0.951522017361632,1.4565657990818,0.206208684026801,2.45447851086403,16.6271913396793,15.9183301494567,19.0816698505433,0.951522017361632,0.951522017361632,1.4565657990818,1.4565657990818,15.9183301494567
"8111",0.39,0.52,1,4,5.25656619421988,31.5287765607893,0,0.823327421152904,1.40927733861646,0.201497443861655,2.08420570016465,16.0419732194623,16.8738210803731,18.1261789196269,0.823327421152904,0.823327421152904,1.40927733861646,1.40927733861646,16.8738210803731
"8112",0.32,0.57,1,4,5.25656619421988,31.5287765607893,0,0.580399936467217,1.73109210815318,0.203541822619096,7.25124496997246,14.3845063672953,13.3642486627323,21.6357513372677,0.722581347187741,0.719149776534792,1.73109210815318,1.73109210815318,13.3642486627323
"8113",0.37,0.5,1,4,5.25656619421988,31.5287765607893,0,0.832839790377397,1.42419180565217,0.201635683564697,12.1215830316186,6.23282279511783,16.6455941732635,18.3544058267365,0.832839790377397,0.832839790377397,1.42419180565217,1.42419180565217,16.6455941732635
"8114",0.28,0.49,1,4,5.25656619421988,31.5287765607893,0,0.706474495568128,1.71142591137607,0.191342219752234,1.00091060835135,20.5433213918337,13.455767999815,21.544232000185,0.724152064798072,0.723725413891476,1.71142591137607,1.71142591137607,13.455767999815
"8115",0.36,0.6,1,4,5.25656619421988,31.5287765607893,0,0.567404336730344,1.65721461785448,0.20545314141453,16.6621115859956,4.24483257983537,14.093055834169,20.906944165831,0.720915377915512,0.717210364853923,1.65721461785448,1.65721461785448,14.093055834169
"8116",0.29,0.49,1,4,5.25656619421988,31.5287765607893,0,0.722014764428944,1.67243555603021,0.190294252367052,11.4251165160926,9.75202624870006,13.8228572352074,21.1771427647926,0.723767721792446,0.723725413891476,1.67243555603021,1.67243555603021,13.8228572352074
"8117",0.32,0.36,1,4,5.25656619421988,31.5287765607893,0,1.02226990054067,1.22050063106603,0.210003855299959,2.70716634611142,12.7562050461859,19.5366286077027,15.4633713922973,1.02226990054067,1.02226990054067,1.22050063106603,1.22050063106603,19.5366286077027
"8118",0.36,0.61,1,4,5.25656619421988,31.5287765607893,0,0.539273438970019,1.67558050891137,0.2077770529794,0.736914599757053,20.3397379836438,13.9233474165992,21.0766525834008,0.720915377915512,0.716531421223344,1.67558050891137,1.67558050891137,13.9233474165992
"8119",0.36,0.39,1,4,5.25656619421988,31.5287765607893,0,1.03628701457409,1.17856693330731,0.210431450114118,2.45237805260022,12.1664813084561,20.3811406389436,14.6188593610564,1.03628701457409,1.03628701457409,1.17856693330731,1.17856693330731,20.3811406389436
"8120",0.35,0.55,1,4,5.25656619421988,31.5287765607893,0,0.68104750241969,1.59183628449567,0.195719638131912,13.8963405197035,6.39239590808465,14.7112635722119,20.2887364277881,0.721341434154477,0.720368933790806,1.59183628449567,1.59183628449567,14.7112635722119
"8121",0.33,0.53,1,4,5.25656619421988,31.5287765607893,0,0.695691682913479,1.61605764932076,0.193881310919878,10.3460756579434,10.2203953415904,14.4335290004662,20.5664709995338,0.72217422749043,0.721535067122523,1.61605764932076,1.61605764932076,14.4335290004662
"8122",0.33,0.41,1,4,5.25656619421988,31.5287765607893,0,0.948347063130886,1.3308133750454,0.207375547087121,7.91503270028731,9.25985001883938,17.8251172808733,17.1748827191267,0.948347063130886,0.948347063130886,1.3308133750454,1.3308133750454,17.8251172808733
"8123",0.33,0.37,1,4,5.25656619421988,31.5287765607893,0,1.02123293255956,1.21675320386754,0.210012510364609,0.972288171690721,14.4013421987323,19.626369629577,15.373630370423,1.02123293255956,1.02123293255956,1.21675320386754,1.21675320386754,19.626369629577
"8124",0.28,0.39,1,4,5.25656619421988,31.5287765607893,0,0.905416974955887,1.45780518695275,0.204321294757581,4.39355301281089,14.5678960007091,16.03855098648,18.96144901352,0.905416974955887,0.905416974955887,1.45780518695275,1.45780518695275,16.03855098648
"8125",0.28,0.57,1,4,5.25656619421988,31.5287765607893,0,0.516890587756164,1.87946032218043,0.208331553429335,7.99459428477472,14.8769335616419,12.1284721535834,22.8715278464166,0.724152064798072,0.719149776534792,1.87946032218043,1.87946032218043,12.1284721535834
"8126",0.36,0.51,1,4,5.25656619421988,31.5287765607893,0,0.79289416339333,1.47663802952362,0.198575233852183,3.63713762550285,15.3763991218747,15.9864632526224,19.0135367473776,0.79289416339333,0.79289416339333,1.47663802952362,1.47663802952362,15.9864632526224
"8127",0.46,0.48,1,4,5.25656619421988,31.5287765607893,0,1.0476968936891,1.13691905191315,0.210732409768909,5.52808441473415,8.07764710820476,21.3942684770611,13.6057315229389,1.0476968936891,1.0476968936891,1.13691905191315,1.13691905191315,21.3942684770611
"8128",0.35,0.4,1,4,5.25656619421988,31.5287765607893,0,1.00069424958834,1.23799880547507,0.209521849028047,10.9050340097885,4.78173472122838,19.3132312689831,15.6867687310169,1.00069424958834,1.00069424958834,1.23799880547507,1.23799880547507,19.3132312689831
"8129",0.3,0.39,1,4,5.25656619421988,31.5287765607893,0,0.936717949363326,1.38114644085614,0.206430521866899,4.80954352359325,13.134602983235,17.0558534931718,17.9441465068282,0.936717949363326,0.936717949363326,1.38114644085614,1.38114644085614,17.0558534931718
"8130",0.29,0.56,1,4,5.25656619421988,31.5287765607893,0,0.557974765755541,1.82080377005746,0.204856433675328,1.86505211069194,20.5517104831875,12.5832374061206,22.4167625938794,0.723767721792446,0.719766282789142,1.82080377005746,1.82080377005746,12.5832374061206
"8131",0.42,0.43,1,4,5.25656619421988,31.5287765607893,0,1.07030643287908,1.11577558857026,0.210902252769063,10.699052597367,2.5564592477654,21.7444881548677,13.2555118451323,1.07030643287908,1.07030643287908,1.11577558857026,1.11577558857026,21.7444881548677
"8132",0.36,0.36,1,4,5.25656619421988,31.5287765607893,0,1.08963059144783,1.08963059144782,0.210960183067114,0.948970093664066,11.8929149223866,22.1581149839493,12.8418850160507,1.08963059144783,1.08963059144783,1.08963059144782,1.08963059144782,22.1581149839493
"8133",0.31,0.4,1,4,5.25656619421988,31.5287765607893,0,0.93433954436431,1.37284420214648,0.206446694915644,4.12360284350218,13.6851082647309,17.1912888917669,17.8087111082331,0.93433954436431,0.93433954436431,1.37284420214648,1.37284420214648,17.1912888917669
"8134",0.36,0.66,1,4,5.25656619421988,31.5287765607893,0,0.386827748399481,1.76311481763706,0.220264279815447,5.111663645358,16.7252589255555,13.1630774290865,21.8369225709135,0.720915377915512,0.712852120565969,1.76311481763706,1.76311481763706,13.1630774290865
"8135",0.26,0.46,1,4,5.25656619421988,31.5287765607893,0,0.73954053962572,1.72356932307851,0.190455156491525,6.47404679495911,15.2177779023157,13.3081753027252,21.6918246972748,0.73954053962572,0.73954053962572,1.72356932307851,1.72356932307851,13.3081753027252
"8136",0.3,0.31,1,4,5.25656619421988,31.5287765607893,0,1.07364310538993,1.12606372791781,0.210894316525581,1.11005065419973,12.6556304293603,21.23431891644,13.76568108356,1.07364310538993,1.07364310538993,1.12606372791781,1.12606372791781,21.23431891644
"8137",0.34,0.5,1,4,5.25656619421988,31.5287765607893,0,0.781150884116404,1.51814445901669,0.197057263199572,12.0592517161268,7.46701183801208,15.4737364458611,19.5262635541389,0.781150884116404,0.781150884116404,1.51814445901669,1.51814445901669,15.4737364458611
"8138",0.28,0.55,1,4,5.25656619421988,31.5287765607893,0,0.567404336730338,1.83977356373367,0.203793560128822,6.71065973342823,15.8692537809291,12.4200864856427,22.5799135143573,0.724152064798072,0.720368933790806,1.83977356373367,1.83977356373367,12.4200864856427
"8139",0.3,0.41,1,4,5.25656619421988,31.5287765607893,0,0.899677482399343,1.43671357482799,0.204348886986548,9.38160502492108,9.2759635795601,16.3424313955188,18.6575686044812,0.899677482399343,0.899677482399343,1.43671357482799,1.43671357482799,16.3424313955188
"8140",0.4,0.6,1,4,5.25656619421988,31.5287765607893,0,0.639113804660975,1.54014737823467,0.200462433885101,1.87095224037778,17.790709071262,15.3383386883603,19.6616613116397,0.719141854388785,0.717210364853923,1.54014737823467,1.54014737823467,15.3383386883603
"8141",0.26,0.49,1,4,5.25656619421988,31.5287765607893,0,0.676031190914661,1.79376810265798,0.193430968106335,19.0108794395786,3.25615560220372,12.7329649582177,22.2670350417823,0.724904990716954,0.723725413891476,1.79376810265798,1.79376810265798,12.7329649582177
"8142",0.35,0.46,1,4,5.25656619421988,31.5287765607893,0,0.883627009968527,1.39328985255858,0.204330425679964,5.66485893498304,12.3294170644379,17.0057240005791,17.9942759994209,0.883627009968527,0.883627009968527,1.39328985255858,1.39328985255858,17.0057240005791
"8143",0.39,0.46,1,4,5.25656619421988,31.5287765607893,0,0.95419746077111,1.27305253629166,0.20821577490539,9.23395323497163,6.93787946135108,18.8281673036773,16.1718326963227,0.95419746077111,0.95419746077111,1.27305253629166,1.27305253629166,18.8281673036773
"8144",0.31,0.51,1,4,5.25656619421988,31.5287765607893,0,0.709312584240455,1.64278440060247,0.192073498244349,2.19897070415959,18.6629936545744,14.138035641266,20.861964358734,0.722982523319128,0.722652597194944,1.64278440060247,1.64278440060247,14.138035641266
"8145",0.38,0.59,1,4,5.25656619421988,31.5287765607893,0,0.63011690440251,1.57846535164708,0.200725018673339,16.0664800869205,4.03376502433168,14.8997548887479,20.1002451112521,0.720042921242948,0.717872542719044,1.57846535164708,1.57846535164708,14.8997548887479
"8146",0.35,0.48,1,4,5.25656619421988,31.5287765607893,0,0.841693312209812,1.44057831302391,0.201742287990019,4.17922628682473,14.4189082180782,16.4018654950971,18.5981345049029,0.841693312209812,0.841693312209812,1.44057831302391,1.44057831302391,16.4018654950971
